dialect,standard,region,sentiment,source,source_split
Bữa nay trời hâm hấp mệt ghê.,Hôm nay trời oi bức mệt ghê.,central,neutral,synthetic,
Tui vừa ghé chợ mua ít cá về kho.,Tôi vừa ghé chợ mua ít cá về kho.,central,neutral,synthetic,
Ai dè chiều ni mưa lụt cả lối.,Ai ngờ chiều nay mưa ngập cả lối.,central,neutral,synthetic,
Hắn bảo chiều rảnh mới ghé nhà.,Nó bảo chiều rảnh mới ghé nhà.,central,neutral,synthetic,
Để tui kiếm cấy tua vít coi thử.,Để tôi tìm cái tuốc nơ vít xem thử.,central,neutral,synthetic,
Mấy nay loay hoay chưa xong việc nhà.,Mấy nay loay hoay chưa xong việc nhà.,central,neutral,synthetic,
Nhà bên nớ đang lợp lại mái tôn.,Nhà bên đó đang lợp lại mái tôn.,central,neutral,synthetic,
Chuyến xe cuối chạy ngang qua đây rồi.,Chuyến xe cuối chạy ngang qua đây rồi.,central,neutral,synthetic,
Để bận sau tui gửi bù cho.,Để bận sau tôi gửi bù cho.,central,neutral,synthetic,
Mạ dặn ra đường nhớ mang theo áo mưa.,Mẹ dặn ra đường nhớ mang theo áo mưa.,central,neutral,synthetic,
Tụi nó đang ngồi uống nước ngoài hiên.,Tụi nó đang ngồi uống nước ngoài hiên.,central,neutral,synthetic,
Cấy áo ni phơi ngoài nớ từ sáng tới giờ.,Cái áo này phơi ngoài đó từ sáng tới giờ.,central,neutral,synthetic,
Hắn vừa đi chợ về mua mớ rau lang.,Nó vừa đi chợ về mua mớ rau lang.,central,neutral,synthetic,
Để tui xem lịch rồi tính sau.,Để tôi xem lịch rồi tính sau.,central,neutral,synthetic,
Bữa trước có qua đây một lần rồi.,Hôm trước có qua đây một lần rồi.,central,neutral,synthetic,
Phía bên nớ hình như đang sửa đường.,Phía bên đó hình như đang sửa đường.,central,neutral,synthetic,
Hắn hay la cà quán xá rứa đó chớ ngoan lắm.,Nó hay la cà quán xá thế đấy chứ ngoan lắm.,central,neutral,synthetic,
Bữa nay trời lất phất mưa lạnh ghê.,Hôm nay trời lất phất mưa lạnh ghê.,central,neutral,synthetic,
Tính ra tui mua cấy áo này cũng lâu rồi.,Tính ra tôi mua cái áo này cũng lâu rồi.,central,neutral,synthetic,
Chiều ni có ai ra biển hóng gió không bây?,Chiều nay có ai ra biển hóng gió không tụi mày?,central,neutral,synthetic,
Ngồi đợi mỏi cổ mà không thấy xe buýt đâu.,Ngồi đợi mỏi cổ mà không thấy xe buýt đâu.,central,neutral,synthetic,
Quán ni bán tô bún bò cũng được chừ không xuất sắc lắm.,Quán này bán tô bún bò cũng được chứ không xuất sắc lắm.,central,neutral,synthetic,
Để tui kiếm cái chìa khóa rồi đi chợ luôn.,Để tôi tìm cái chìa khóa rồi đi chợ luôn.,central,neutral,synthetic,
Hồi sớm nghe thoáng có tiếng ai kêu cửa.,Lúc nãy nghe thoáng có tiếng ai gọi cửa.,central,neutral,synthetic,
Cơm nhà nấu lúc nào ăn cũng vừa miệng hơn.,Cơm nhà nấu lúc nào ăn cũng vừa miệng hơn.,central,neutral,synthetic,
Mấy nay rảnh rỗi nên tui hay coi phim bộ.,Mấy nay rảnh rỗi nên tôi hay xem phim bộ.,central,neutral,synthetic,
Chỗ này đậu xe phải cẩn thận kẻo bị trầy xước.,Chỗ này đậu xe phải cẩn thận kẻo bị trầy xước.,central,neutral,synthetic,
Ai mượn cây viết mực của tui răng không trả hè?,Ai mượn cây bút mực của tôi sao không trả vậy hè?,central,neutral,synthetic,
Họ nói tuần sau bắt đầu sửa đường đoạn qua cầu.,Họ nói tuần sau bắt đầu sửa đường đoạn qua cầu.,central,neutral,synthetic,
Trái cây mùa này vừa rẻ vừa ngọt.,Trái cây mùa này vừa rẻ vừa ngọt.,central,neutral,synthetic,
Tui vừa mới gội đầu xong là trời đổ mưa.,Tôi vừa mới gội đầu xong là trời đổ mưa.,central,neutral,synthetic,
Nhà bên cạnh hình như mới đổi chủ hay răng đó.,Nhà bên cạnh hình như mới đổi chủ hay sao ấy.,central,neutral,synthetic,
Sáng nào ra ngõ cũng gặp ông hàng xóm dắt chó đi dạo.,Sáng nào ra ngõ cũng gặp ông hàng xóm dắt chó đi dạo.,central,neutral,synthetic,
Để quạt gió ở mức nhẹ thôi cho đỡạt người.,Để quạt gió ở mức nhẹ thôi cho đỡạt người.,central,neutral,synthetic,
Tính tiền giùm tui bữa nay ăn món chi món nấy rồi.,Tính tiền giùm tôi hôm nay ăn món gì món nấy rồi.,central,neutral,synthetic,
Chiều ni ghé tiệm tạp hóa mua bịch muối.,Chiều nay ghé tiệm tạp hóa mua bịch muối.,central,neutral,synthetic,
Bữa ni trời hổng nắng mờ mịt hè.,Hôm nay trời không nắng mù mịt nhỉ.,central,neutral,synthetic,
Để tui kiếm cái rứa mà xài thử.,Để tôi kiếm cái thế mà dùng thử.,central,neutral,synthetic,
Tụi nó đang ngồi nhậu lai rai ở góc hè.,Bọn nó đang ngồi nhậu lai rai ở góc hè.,central,neutral,synthetic,
Trận bóng đá tối qua coi cũng tạm được.,Trận bóng đá tối qua xem cũng tạm được.,central,neutral,synthetic,
Chuyến xe chạy tuyến ni vừa mới mở.,Chuyến xe chạy tuyến này vừa mới mở.,central,neutral,synthetic,
Cái áo treo ở giàn phơi của ai rứa?,Cái áo treo ở giàn phơi của ai thế?,central,neutral,synthetic,
Sáng sớm ra làm ly cà phê mới tỉnh người.,Sáng sớm ra làm ly cà phê mới tỉnh người.,central,neutral,synthetic,
Bữa mô rảnh ghé qua nhà tui chơi nha.,Hôm nào rảnh ghé qua nhà tôi chơi nhé.,central,neutral,synthetic,
Mấy nay hàng quán ở chợ bán ế ghê.,Mấy nay hàng quán ở chợ bán ế lắm.,central,neutral,synthetic,
Conan tập mới ra đọc cuốn phết.,Conan tập mới ra đọc hay phết.,central,neutral,synthetic,
Tính tiền giùm tui mâm bên ni với.,Tính tiền giùm tôi mâm bên này với.,central,neutral,synthetic,
Tui vừa mới thay cái lốp xe xong.,Tôi vừa mới thay cái lốp xe xong.,central,neutral,synthetic,
Đường đi vô trong đó hơi khó tìm chút.,Đường đi vào trong đó hơi khó tìm chút.,central,neutral,synthetic,
Nghe nói quán ni mới sửa sang lại.,Nghe nói quán này mới sửa sang lại.,central,neutral,synthetic,
Hắn vừa mới điện thoại hỏi thăm tui đó.,Nó mới vừa điện thoại hỏi thăm tôi đấy.,central,neutral,synthetic,
Loại cá ni kho tiêu ăn với cơm ngon.,Loại cá này kho tiêu ăn với cơm ngon.,central,neutral,synthetic,
Gói bột giặt này mua ở tiệm tạp hóa tạp.,Gói bột giặt này mua ở tiệm tạp hóa đó.,central,neutral,synthetic,
Để đó lát nữa tui quét dọn sau cho.,Để đấy lát nữa tôi quét dọn sau cho.,central,neutral,synthetic,
Tui vừa ghé chợ mua ít cá về kho tiêu ăn cơm.,Tôi vừa ghé chợ mua ít cá về kho tiêu ăn cơm.,central,neutral,synthetic,
Chiều ni có ai ra biển hóng gió không hè?,Chiều nay có ai ra biển hóng gió không nhỉ?,central,neutral,synthetic,
"Để đó tui dọn cho, mi cứ ngồi nghỉ đi.","Để đấy tôi dọn cho, mày cứ ngồi nghỉ đi.",central,neutral,synthetic,
Nghe nói quán ni mới mở bán thử xem răng.,Nghe nói quán này mới mở bán thử xem sao.,central,neutral,synthetic,
Sáng mơi tui phải đi công chuyện sớm rồi.,Sáng mai tôi phải đi công việc sớm rồi.,central,neutral,synthetic,
Xe cộ chi mà đông đúc rứa không biết nữa.,Xe cộ gì mà đông đúc thế không biết nữa.,central,neutral,synthetic,
Cái áo ni mặc vừa vặn với người tui ghê.,Cái áo này mặc vừa vặn với người tôi ghê.,central,neutral,synthetic,
Chừ mà kêu đi bộ chắc tui xin hàng luôn.,Giờ mà kêu đi bộ chắc tôi xin hàng luôn.,central,neutral,synthetic,
Mấy đứa nhỏ dừ lớn nhanh thật chớ.,Mấy đứa nhỏ giờ lớn nhanh thật chứ.,central,neutral,synthetic,
Tính ra dạo ni thời tiết cũng dễ chịu hè.,Tính ra dạo này thời tiết cũng dễ chịu nhỉ.,central,neutral,synthetic,
Cơm nước xong xuôi rồi thì ngồi nghỉ ngơi đi.,Cơm nước xong xuôi rồi thì ngồi nghỉ ngơi đi.,central,neutral,synthetic,
Tui bỏ quên cái điện thoại ở nhà rồi.,Tôi bỏ quên cái điện thoại ở nhà rồi.,central,neutral,synthetic,
"Đường xá đoạn ni tối om, đi lại cẩn thận nhe.","Đường xá đoạn này tối om, đi lại cẩn thận nha.",central,neutral,synthetic,
Hắn bảo chiều nay ghé lấy đồ mà chưa thấy tới.,Nó bảo chiều nay ghé lấy đồ mà chưa thấy tới.,central,neutral,synthetic,
Mua mớ rau về luộc chấm chao là hết ý.,Mua mớ rau về luộc chấm chao là hết ý.,central,neutral,synthetic,
Phim ni dạo ni ai cũng bàn tán hết trơn.,Phim này dạo này ai cũng bàn tán hết trơn.,central,neutral,synthetic,
Làm gì mà hắt xì liên tục rứa không biết.,Làm gì mà hắt xì liên tục thế không biết.,central,neutral,synthetic,
Thôi để bữa khác rồi tụi mình tính tiếp.,Thôi để bữa khác rồi tụi mình tính tiếp.,central,neutral,synthetic,
"Bữa nay trời oi bức hầm hập, mệt mỏi chi lạ.","Hôm nay trời oi bức hầm hập, mệt mỏi thế không biết.",central,neutral,synthetic,
Tui vừa ghé chợ mua mớ rau với ít thịt về nấu canh.,Tôi vừa ghé chợ mua mớ rau với ít thịt về nấu canh.,central,neutral,synthetic,
Để đó chiều tui ghé qua lấy chớ có chi mô.,Để đấy chiều tôi ghé qua lấy chứ có gì đâu.,central,neutral,synthetic,
Mấy nay cu cậu cứ ngủ nghê thất thường rứa bây.,Mấy nay cu cậu cứ ngủ nghê thất thường thế nhỉ.,central,neutral,synthetic,
Đứng đợi mỏi cả cẳng mà chẳng thấy xe buýt mô cả.,Đứng đợi mỏi cả chân mà chẳng thấy xe buýt nào cả.,central,neutral,synthetic,
Tính ra cấy áo này mặc vô cũng vừa vặn hề.,Tính ra cái áo này mặc vào cũng vừa vặn nhỉ.,central,neutral,synthetic,
Ngồi ngó trời ngó đất rứa là hết một buổi chiều.,Ngồi ngó trời ngó đất thế là hết một buổi chiều.,central,neutral,synthetic,
Sáng ni tui dậy từ sớm để kịp chuyến xe ra tỉnh.,Sáng nay tôi dậy từ sớm để kịp chuyến xe ra tỉnh.,central,neutral,synthetic,
Chừ mà biểu đi bộ ra đó thì chắc tui chịu.,Giờ mà bảo đi bộ ra đấy thì chắc tôi chịu.,central,neutral,synthetic,
Phòng ốc chi mà bừa bộn rứa không biết nữa.,Phòng ốc gì mà bừa bộn thế không biết nữa.,central,neutral,synthetic,
Thôi để bữa khác thảnh thơi rồi tính tiếp hỉ.,Thôi để bữa khác thảnh thơi rồi tính tiếp nhỉ.,central,neutral,synthetic,
Nhà bên nớ mới sắm được bộ bàn ghế gỗ bự ghê.,Nhà bên đấy mới sắm được bộ bàn ghế gỗ to ghê.,central,neutral,synthetic,
"Chuyến xe chạy êm ru, ngủ một giấc là tới nơi.","Chuyến xe chạy êm ru, ngủ một giấc là tới nơi.",central,neutral,synthetic,
Cơm nước xong xuôi thì ngồi coi ti vi một chút.,Cơm nước xong xuôi thì ngồi xem ti vi một chút.,central,neutral,synthetic,
Nghe nói quán đó mới mở bán món chi lạ lắm.,Nghe nói quán đó mới mở bán món gì lạ lắm.,central,neutral,synthetic,
Hỏi thăm mãi mới tìm ra cái địa chỉ này.,Hỏi thăm mãi mới tìm ra cái địa chỉ này.,central,neutral,synthetic,
Mấy đứa nhỏ dạo này lớn nhanh quá chừng.,Mấy đứa nhỏ dạo này lớn nhanh quá chừng.,central,neutral,synthetic,
Chiều ni ai rảnh thì ra bờ sông hóng gió chơi.,Chiều nay ai rảnh thì ra bờ sông hóng gió chơi.,central,neutral,synthetic,
Việc thì bộn bề mà cứ ngó qua ngó lại hết ngày.,Việc thì bộn bề mà cứ ngó qua ngó lại hết ngày.,central,neutral,synthetic,
"Bữa ni trời oi bức hạm, ngồi không cụng đổ mồ hôi.","Hôm nay trời oi bức thế, ngồi không cũng đổ mồ hôi.",central,neutral,synthetic,
"Tui để chìa khóa ở mô rồi nờ, tìm hoái không ra.","Tôi để chìa khóa ở đâu rồi nhỉ, tìm mãi không thấy.",central,neutral,synthetic,
Quán ni bán bún bò nước dùng đậm đà ghê ha.,Quán này bán bún bò nước dùng đậm đà ghê nhỉ.,central,neutral,synthetic,
Chừ mà ra đường là xác định kẹt xe cứng ngắc.,Bây giờ mà ra đường là xác định kẹt xe cứng ngắc.,central,neutral,synthetic,
Mạ nấu nồi canh tập tàng ngọt lịm răng luôn.,Mẹ nấu nồi canh tập tàng ngọt lịm răng luôn.,central,neutral,synthetic,
Tính ra cấy áo ni mặc vừa vặn chơ bộ.,Tính ra cái áo này mặc vừa vặn chứ bộ.,central,neutral,synthetic,
Hôm qua tui ghé chợ mua ít cá về kho tiêu.,Hôm qua tôi ghé chợ mua ít cá về kho tiêu.,central,neutral,synthetic,
Đi bộ mỏi cẳng răng tê mới tới gửi xe.,Đi bộ mỏi chân mãi mới tới gửi xe.,central,neutral,synthetic,
"Rứa là xong việc rồi, về nhà tắm rửa nghỉ ngơi thôi.","Thế là xong việc rồi, về nhà tắm rửa nghỉ ngơi thôi.",central,neutral,synthetic,
"Để đó lát tui phụ dọn dẹp cho, đừng lo.","Để đấy lát tôi phụ dọn dẹp cho, đừng lo.",central,neutral,synthetic,
Nhà bên tê họ mới lợp lại mái tôn xanh rờn.,Nhà bên đấy họ mới lợp lại mái tôn xanh rờn.,central,neutral,synthetic,
Chiều ni có đi chợ thì mua giùm tui mớ hành.,Chiều nay có đi chợ thì mua giùm tôi mớ hành.,central,neutral,synthetic,
Mấy đứa nhỏ dạo ni học hành chăm chỉ hẳn ra.,Mấy đứa nhỏ dạo này học hành chăm chỉ hẳn ra.,central,neutral,synthetic,
Hồi sớm tui thấy hắn đứng đợi ở trạm xe buýt.,Lúc nãy tôi thấy nó đứng đợi ở trạm xe buýt.,central,neutral,synthetic,
"Cái ly ni bể quẻ rồi, tiếc ghê cơ.","Cái ly này vỡ mất rồi, tiếc ghê cơ.",central,neutral,synthetic,
"Chạy xe thong thả thôi, nhanh làm chi mấy phút.","Chạy xe thong thả thôi, nhanh làm gì mấy phút.",central,neutral,synthetic,
Nghe nói quán ni mới mở hồi tuần trước.,Nghe nói quán này mới mở hồi tuần trước.,central,neutral,synthetic,
Tui thấy dạo ni thời tiết cứ âm u răng đó.,Tôi thấy dạo này thời tiết cứ âm u thế nào ấy.,central,neutral,synthetic,
"Đợi tui chút xíu, đang mang giày rồi đây.","Đợi tôi chút xíu, đang mang giày rồi đây.",central,neutral,synthetic,
Trưa ni mần chi mệt rứa bây?,Trưa nay làm gì mệt thế tụi mày?,central,neutral,synthetic,
Bữa qua tui mới ghé quán nớ ăn thử.,Hôm qua tôi mới ghé quán đó ăn thử.,central,neutral,synthetic,
Để đó lát tui ghé chở đi hén.,Để đó lát tôi ghé chở đi nhé.,central,neutral,synthetic,
Nghe nói chỗ nớ bán áo đẹp lắm.,Nghe nói chỗ đó bán áo đẹp lắm.,central,neutral,synthetic,
Sáng ni lạnh tê tái luôn.,Sáng nay lạnh tê tái luôn.,central,neutral,synthetic,
Tính ra cấy ni dùng cũng bền ghê.,Tính ra cái này dùng cũng bền ghê.,central,neutral,synthetic,
Nhà ai mà trồng dãy hoa mần răng mà đẹp dữ.,Nhà ai mà trồng hàng hoa làm sao mà đẹp thế.,central,neutral,synthetic,
Chừ mới thấy mặt mũi mô.,Bây giờ mới thấy mặt mũi đâu.,central,neutral,synthetic,
Hắn hay ngồi quán cà phê góc đường.,Cậu ấy hay ngồi quán cà phê góc đường.,central,neutral,synthetic,
Mần ri thì ai mà chịu thấu.,Làm thế này thì ai mà chịu thấu.,central,neutral,synthetic,
