dialect,standard,region,sentiment,source,source_split,dialect_features
"Ngon nay mùng một mà xem thấy,,, quá trời",,southern,,youtube:i7gEafrRqEo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Cô nhìn thấy con nấu món giò heo giả cầy này thật là ngon luôn co thèm ăn quá đi nè khi nào con ăn nho chua cho cô một tô nhỏ nhé con cô dua cho vui chút với con cô chúc gia đình con ăn ngon miệng luôn con nhé,,southern,,youtube:i7gEafrRqEo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Ok Miền Nam 👍👍👍 quê tui❤❤❤,,southern,,youtube:i7gEafrRqEo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Chiều tui nấu nha, hôm qua đi nhậu thằng bạn làm ngon quá",,southern,,youtube:i7gEafrRqEo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Món này là mình hay nâu nè,,southern,,youtube:i7gEafrRqEo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Pha ke cầy😂 về mền tây cậu tui ổng thui rơm. nguyên liệu ướp có thêm mắm tôm và chao. Nấu dùng cơm mẻ và nước dừa tươi. Ăn cũng bắt lắm,,southern,,youtube:i7gEafrRqEo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"văn hoá nam bộ, nhà tui ở sg gia định, xưa đám giỗ cũng y chang, tiếc là bjo đô thị hoá nhanh qá, đất dòng họ nhiều dân tỉnh khác đến, tuy đời sống khấm khá lên nhưng nhà nào cũng rào kín cổng.. Tình làng nghĩa xóm, bà con dòng họ cũng ko còn ấm nồng",,southern,,youtube:cgiRy527Flk,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Một năm mỗi nhà có mấy đám giỗ như thế này vui thì có vui nhưng không phải nhà nào cũng mần được,,central,,youtube:cgiRy527Flk,,"{""northern"": 0, ""central"": 1, ""southern"": 0}"
quá trời quá đất thèm..đang đói mà gập cảnh này tội cái bao tử nó réo hoài,,southern,,youtube:7QfQYgIwDS8,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Ngon quá trời lun... Thèm ghê ta ơi... 🤤,,southern,,youtube:7QfQYgIwDS8,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Người trong clip làm bếp không khéo gì hết, thấy cái gì cũng vụn về, dân miền Tây tui người ta khéo tay lắm luôn",,southern,,youtube:7QfQYgIwDS8,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui chưa thấy dẫn chương trình nào đẹp như cô này,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Nãm rồi về đồng tháp vn .uống sữa sen ngon quá trời .hẹn gap lại,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
yêu miền tây lắm nghen,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Ngọc phương nói chuyện nhe dễ thương quá nè,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Quê mình cao lãnh nè nhớ lắm đi thôi,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Phượng đã dẹp. Mà dọng nói còn dễ thương quá. Chị ở đồng tháp nè. Nhớ quê và ký ức quê quá đi thôi 💐💐💐,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui rat thik thit chuoc nhug thik nhat la chuoc xao la cach vi la cach nhan nhan thit chuot thi ngot thom cai vi que kho quen,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Troi oi, tui dang o' Calif nhin may mon nay them wa lam sao ?😋😋",,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui thich lam luon,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
món ăn ngon quá trời,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Dong thap que tui,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Ối trời đất ơi. Đô bánh xèo mà như vậy mà cũng nói món ngon Đông Thap đúng là nói dóc mặt không biến sắc y như nói thật. Ôi thôi xa hội bây giờ..,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
quê em cao lãnh nè.nhớ quê quá đi,,southern,,youtube:ngX2uMODRAU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Cá he vàng kho lạt là chân ái của tui . 😂😂😂,,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
yêu miền tây lắm à nghen,,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Món cá này là món tủ của tui. Tui chảy nước miếng rồi chị ơi... Trời ơi chị hại tui kg à. Thèm wá à,,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 3}"
Tui rất thích nấu ăn.nấu ăn cũng ngon lắm đó chị,,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Chèn ơi ! Từ khi biết va đăng ký kênh này tui hổng dám nghe vào lúc tối trc khi ngủ gì đâu á, ngủ hổng được vì cái bụng cứ kêu rột rộn hoài nhất là cái giọng của cô gái ngọt lịm à❤",,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 4}"
Có ai 11h đêm xem mà phải dậy ăn đêm giống tui ko,,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Chèn ơi. Ngom wa 🤣,,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
2025 ròi còn ai coi lại hông ạ,,southern,,youtube:8FqfkdCI7Oc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Chèn ơi ! Giọng nói nghe đậm đà , thiết tha ,ngất ngây làm ấm lòng !!!",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Miền Tây yêu thương của tui,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
xem clip mà nhớ nhà quá đi mất!! Trà Vinh quê tui đó,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Đối với tui giọng đọc của cô MC là đặc sản miền tây: vừa ngọt và truyền cảm làm sao, nghe hoài mà không chán, nghe riết rồi ghiền luôn. Tôi đã đăng ký rồi, trước để đón nghe tiếng nói dễ thương của cô MC, sau là để xem cuộc sống và ẩm thực vùng miền. Cảm ơn chương trình nhé",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
miền tây của tui là độc nhất trên đời ... tui rất vui và hạnh phúc vì là dân miền tây ..😆,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 2}"
"Chảy nước miếng, nhìn thèm quá trời",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Cái ô khách ăn bánh canh húp nước lèo can tàu giống tôi ngon quá trời ?đã thât tô bánh canh .ô kê👍🇻🇳🇻🇳😁😁,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Trà Vinh, quê Ngoại tui nè.😍❤❤❤ Thương cái giọng miền Tây này quá chừng, nghe rồi nhớ giọng cuả Tú Trinh ngày xưa, trong chương trình Gia Đình Bác Tám, hay giọng cuả Ngọc Đan Thanh hoặc giọng nữ xướng ngôn viên các đài phát thanh trước 75, tại vì nó dễ thương mà nó chơn chất làm sao đâu á. Thương quá trời là thương, thương chảy nước mắt luôn.",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 3}"
"Bánh ống lá dứa là món ăn tuổi thơ cuả tui nè. Nhớ quá !!!❤❤❤ Kính chúc quý bà con cô bác buôn bán phát tài, luôn giữ gìn hương vị cuả cac món đặc sản quê mình cho con cháu nó nhớ nha bà con.",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 2}"
"Máy content vậy hay nè, biết thêm địa điểm du lịch",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Choi oi! Tui xuong duoi Tra Vinh rui, co nghe ai noi may mon dau? Co thiet khong dzay?",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Vậy là tui cũg đợi đến lúc nữ MC của Trà Vinh đọc về đặc sản của quê mình❤,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"hahah nghe cai giong la thay muon oi DDD noi binh thuong theo dung giong dia phuong thoi may ma oi. bay dat phat am cho chuan theo tui bk nghe no tom DDD,",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Má ơi thèm,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui người tra vinh mà chưa dc an hu tiu cua đồng lunn,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Toàn là noi lao thôi tôi là người trà vinh nè,,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Tui đến Trà Vinh và ăn Bún Nước Lèo rồi. Trời ơi Bún Nước Lèo gì tanh mùi cá quá trời, nước lèo đục ngầu như sữa. Tui vừa bỏ vào miệng. Chạy ra đường ói quá trời. Tui trả tiền rồ đi. Đến bây giờ không dám ăn Bún Nước Lèo Bún Nước Lèo Trà Vinh lần thứ 2.",,southern,,youtube:5BHGsWORTh0,,"{""northern"": 0, ""central"": 0, ""southern"": 5}"
"Canh chua lá me non là chua thanh dịu, ăn ngon vô cùng.nhưng tui vớt lá me ra đâm dập cho ra nước chua của lá me, chứ ko nấu kiểu như vậy, nấu vậy ăn luôn lá me hả ta,chua",,southern,,youtube:lwZZS1c8sow,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Al mà làm dâu chị Ba chắc là sướng lắm nè , có mẹ chồng nấu ăn ngon là nhức cái nách luôn",,southern,,youtube:QKYnj0PVQNA,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Thấy Video, tính bỏ qua…nhưng xem thì thấy lạ mà vui. Thỉnh thoảng nghe được câu hóm hỉnh như cái đùm hạt tiêu “. Những món ăn tươm tất và màu sắc đẹp…Tui ở Mỹ và cũng làm YouTuber nhưng không biết nấu ăn…mong có dịp gặp Cô Ba Miền Tây để được học hỏi cách nấu ăn và quay lại những thước phim của vùng miền Tây non nước quê hương mình ❤️🕊️",,southern,,youtube:QKYnj0PVQNA,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Giờ dễ Kim tiền pua hen chỉ cần nhậu thôi là có tiền 😮,,southern,,youtube:QKYnj0PVQNA,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Chị BA có home stay ở Bến Tre hông? Tôi muốn về ở nhà chị vài ngày , nhìn chị nấu ăn ngon lắm",,southern,,youtube:QKYnj0PVQNA,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
A/c nào đối bụng thì đừng nên xem vlog nè ❤❤❤ cảm ơn chủ kênh tuyệt vời,,southern,,youtube:tf0_hkP1zgU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Nhìn cái ca đưng cháo má ơi,,southern,,youtube:tf0_hkP1zgU,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Cái món này nó ngon động trời luôn đó nghen,,southern,,youtube:uTlA0K36Qmw,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Chỗ mình 71 thì gọi cá bãi trầu là cá hủn hỉn/ tụi nhóc xúc lên chơi như cá lia thia. Vui. Tuổi thơ thần tiên. Nhưng tui chưa chơi dế bao giờ.😢😢😢,,southern,,youtube:uTlA0K36Qmw,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui nghĩ tiếng “hủn hỉn” chỉ có vào khoảng 10 năm nay chứ 30 năm trước thì không có….đây mới là món ngon miền Tây của tui.,,southern,,youtube:uTlA0K36Qmw,,"{""northern"": 0, ""central"": 0, ""southern"": 2}"
Tui nho bà noi tui,,southern,,youtube:uTlA0K36Qmw,,"{""northern"": 0, ""central"": 0, ""southern"": 2}"
Nồi cháo vịt hấp dẫn quá trời,,southern,,youtube:P5n0w5qQ-Dw,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Giọng của bà Emcee này đọc chương trình, sao mà làm tui cảm thấy nhớ quê của bồ tui ghê dị hà. 😢",,southern,,youtube:-fnI1uIac40,,"{""northern"": 0, ""central"": 0, ""southern"": 2}"
Nhìn dzầy! Chắc tui nghỉ ăn chay luôn😊,,southern,,youtube:-fnI1uIac40,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Rất hâm mộ 2 anh chị... Nên tạo kênh vlog theo nè, mà không ai xem cả buồn quá 😢😢😢",,southern,,youtube:-fnI1uIac40,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Chèn ơi ,,,coi Clip này ,rất rất rattt nhớ quê hương ,,,và nhớ ,thèm những món ,,,trong ngày tết",,southern,,youtube:xYxqJZMbBrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Mỗi lần coi là tui lại nhớ ba mẹ là khóc 😢,,southern,,youtube:xYxqJZMbBrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tết 2026 tui ko còn Ba mẹ nữa buồn lắm 😢,,southern,,youtube:xYxqJZMbBrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Ở chổ tui miền tây ,ít nghe ai gọi là món thịt kho tàu , chỉ nghe thịt kho riệu thôi hà bạn ơi",,southern,,youtube:xYxqJZMbBrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Má ơi !Con nhớ má! Má đâu rồi má ơi ？,,southern,,youtube:xYxqJZMbBrc,,"{""northern"": 0, ""central"": 0, ""southern"": 2}"
Nhìn đồ biển tươi thấy mê quá trời,,southern,,youtube:cu9qaH84lnI,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
kênh nấu món nào cũng rất ngon xem gia đình rất thích nhưng tui góp ý chút nhé mình gấp rối chấm ăn luôn đừng cắn rồi chấm nữa thì thấy nó hơi kì kì bạn nhé,,southern,,youtube:cu9qaH84lnI,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Em. Ơi. Cho. Chị. Hỏi. Bộ. Cô. Út. Có. Chồng. Hây. Sao. Mà. Hông. Thấy. Cô. Út. Vậy. Em,,southern,,youtube:cu9qaH84lnI,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Chị Tư khéo quá ! Làm món nào cũng hấp dẫn ' nhìn thèm lắm luôn ' Hủ Tíu đáng yêu quá nè ❤❤❤,,southern,,youtube:3GFJQw5EDyo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Nhìn thấu goi gà.tui muốn về miền tây để ăn.qua,,southern,,youtube:3GFJQw5EDyo,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Món canh lạ qúa nhưng nhìn hấp dẫn , mưa lớn vầy + bửa cơm thịnh soạn thì hết bài hết cơm , bé ăn khổ qua giỏi quá nè",,southern,,youtube:YndeP7J7S_A,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Món gà làm kiểu này ngon lắm nè,,southern,,youtube:l5tO9dMs-X8,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui cũng thích ngồi ngoài sân ăn ngắm cây cảnh đẹp và mát,,southern,,youtube:vUaHem_wFrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Chương trình này hay quá trời,,southern,,youtube:vUaHem_wFrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Nồi lẩu Miền Tây chỉ cần nhìn rau thôi là muốn ăn rồi bạn heng thêm quá chừng topping nữa ngon hết biết thật nè ❤ 👍🔔,,southern,,youtube:vUaHem_wFrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Cua này mua ở chợ nè, nên nó chói sợi dây bằng cùm tay à",,southern,,youtube:vUaHem_wFrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Bình luận đầu tiên nè MC Phượng ơi!,,southern,,youtube:vUaHem_wFrc,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Cái giọng của ai mà nó ngọt, nó tình, mà thân thương làm sao, đây mới là giọng miền tây gặt à nghen, nghe giống như một người thân trong gia đình vậy, nghe một lần là nhớ quài à 😊",,southern,,youtube:1L5fjiJ694U,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Không biết mai sau khi Bích Phượng và ekip ko làm chương trình này nữa. Thì nỗi lòng nhớ quê của tui sẽ sao đây. Phải nói đây là 1 kênh hay top mà tôi coi ảm thực quê hương.,,southern,,youtube:LhGYUaxJNO4,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"thấy món gỏi ngó sen tôm thịt xem trong kênh mà nó chảy nước miếng rồi đây người ơi nhìn thấy đã quá , em gì ơi xin đừng có cười tôi nhé tại tôi thấy mấy món ăn mà chảy nước miếng nè",,southern,,youtube:LhGYUaxJNO4,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Rất ngon nè ❤❤,,southern,,youtube:tGOMnLTcPUw,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui mê cái giọng đọc chân chất này quá chừng quá đỗi,,southern,,youtube:ETx9jobL9-s,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Nhìn nhớ lại quê hương nè cả nhà ơi video đậm chất quê hương miền Tây,,southern,,youtube:ETx9jobL9-s,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui nhìn thấy tui chảy nước miến rồi nè bà ❤❤,,southern,,youtube:ETx9jobL9-s,,"{""northern"": 0, ""central"": 0, ""southern"": 3}"
Tôi nuốt nước miếng luôn nè,,southern,,youtube:ETx9jobL9-s,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui ray thit món ngon miền tây .nhung mà ko bit ăn mấm .hihi.ko chịu được mùi do,,southern,,youtube:ETx9jobL9-s,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Nghe kể chuyện mà chảy nước mắt rồi nè hì hì,,southern,,youtube:ETx9jobL9-s,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
"Cứ thấy bánh tét tui nhớ ba tui quá nhớ vú ,nhớ bà ngồi gói bánh tét , ba tui thức đêm nấu lúc nào cũng dặn ., con bé, tên tui đó nó thèm bánh tét ...😢rồi ÔB rủ nhau đi lên núi ...tết dìa buồn má tui chết 26 tết , tết ko vui , tui mồ côi 😢",,southern,,youtube:ETx9jobL9-s,,"{""northern"": 0, ""central"": 0, ""southern"": 7}"
mấy đứa trên TP đâu biết cảm giác như mấy chú đây nhậu vậy mới ngon cảnh đẹp mồi bén thế này cơ mà 😂,,northern,,youtube:yCFjYLwirrM,,"{""northern"": 1, ""central"": 0, ""southern"": 0}"
Yêu cả nhà nè ❤❤❤,,southern,,youtube:yCFjYLwirrM,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Quá trời 😂,,southern,,youtube:yCFjYLwirrM,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Hôm nay thiếu 1 thành viên hen,,southern,,youtube:yCFjYLwirrM,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Sao năm nay hổng thấy bạn gì đặt dơn ă? Thích bạn ấy kk,,southern,,youtube:yCFjYLwirrM,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui thấy thèm❤,,southern,,youtube:as6WWIBoC7s,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
Tui buồn quá,,southern,,youtube:as6WWIBoC7s,,"{""northern"": 0, ""central"": 0, ""southern"": 1}"
