dialect,standard,region,sentiment,source,source_split
"Đã dốt đặc cán mai lại còn hay ra vẻ ta đây thông thái, phát bực.","Đã dốt đặc cán mai lại còn hay ra vẻ ta đây thông thái, phát bực.",northern,negative,synthetic,
Thời tiết cái kiểu gì dở chứng ẩm ương làm tao oải hết cả người.,Thời tiết cái kiểu gì dở chứng ẩm ương làm tao mệt mỏi hết cả người.,northern,negative,synthetic,
"Mua cái áo đắt giật mình mà về giặt xong bai nhão ra, phí cả tiền.","Mua cái áo đắt giật mình mà về giặt xong bai nhão ra, phí cả tiền.",northern,negative,synthetic,
Đi đường gặp mấy ông phóng nhanh vượt ẩu đâm chán chẳng buồn chấp.,Đi đường gặp mấy ông phóng nhanh vượt ẩu phát chán chẳng buồn chấp.,northern,negative,synthetic,
Đắt cắt cổ ra chứ rẻ móng gì đâu mà chúng nó cứ khen lấy khen để.,Đắt cắt cổ ra chứ rẻ móng gì đâu mà chúng nó cứ khen lấy khen để.,northern,negative,synthetic,
Ghét cái thái độ lồi lõm bề trên ấy thế không biết được.,Ghét cái thái độ lồi lõm bề trên ấy thế không biết được.,northern,negative,synthetic,
"Bực thế nhờ, tự dưng hãm tài từ sáng sớm đến giờ.","Bực thế nhỉ, tự dưng hãm tài từ sáng sớm đến giờ.",northern,negative,synthetic,
"Người gì mà vô ý thức vừa thôi chứ, làm phiền người khác quen thói.","Người gì mà vô ý thức vừa thôi chứ, làm phiền người khác quen thói.",northern,negative,synthetic,
Cứ tưởng thế nào hóa ra cũng chỉ vẽ vời câu cơm thiên hạ.,Cứ tưởng thế nào hóa ra cũng chỉ vẽ vời câu cơm thiên hạ.,northern,negative,synthetic,
"Khổ thân con giời, ăn phải bả gì mà đâm đầu vào cái chỗ quái gở ấy.","Khổ thân con giời, ăn phải bả gì mà đâm đầu vào cái chỗ quái gở ấy.",northern,negative,synthetic,
"Ức chế vãi chưởng, mất toi nửa buổi chiều xếp hàng mà không giải quyết được việc gì.","Ức chế thật đấy, mất toi nửa buổi chiều xếp hàng mà không giải quyết được việc gì.",northern,negative,synthetic,
"Đầu với chả óc để đi đâu không biết, nhắc đến tỉ lần rồi vẫn quên.","Đầu với chả óc để đi đâu không biết, nhắc đến tỉ lần rồi vẫn quên.",northern,negative,synthetic,
"Đồ dở hơi cá sấu, đã sai tè lè ra còn già mồm cãi cùn.","Đồ dở hơi, đã sai tè lè ra còn già mồm cãi cùn.",northern,negative,synthetic,
"Nản chẳng thèm chấp nữa, cứ thích làm gì thì làm.","Nản chẳng thèm chấp nữa, cứ thích làm gì thì làm.",northern,negative,synthetic,
"Rõ chán cái thói lươn lẹo, hứa hẹn cho lắm vào rồi lại mất hút.","Rõ chán cái thói lươn lẹo, hứa hẹn cho lắm vào rồi lại mất hút.",northern,negative,synthetic,
"Mệt mỏi với mấy ông tướng này lắm rồi đấy, suốt ngày gây chuyện.","Mệt mỏi với mấy ông tướng này lắm rồi đấy, suốt ngày gây chuyện.",northern,negative,synthetic,
"Lắm mồm ngứa tai thật sự, cứ lải nhải nhức cả đầu.","Nhiều lời ngứa tai thật sự, cứ lải nhải nhức cả đầu.",northern,negative,synthetic,
"Đúng là cái đồ ăn cháo đá bát, nuôi tốn cơm tốn gạo.","Đúng là cái đồ ăn cháo đá bát, nuôi tốn cơm tốn gạo.",northern,negative,synthetic,
Phát điên lên được với cái thói cù nhầy dây dưa.,Phát điên lên được với cái thói cù nhầy dây dưa.,northern,negative,synthetic,
Làm ăn như hạch thế này thì thảo nào sớm muộn gì cũng dẹp tiệm.,Làm ăn tồi tệ thế này thì thảo nào sớm muộn gì cũng dẹp tiệm.,northern,negative,synthetic,
"Chán chả buồn nói, đói rã cả họng mà đét có hạt cơm nào trong nồi.","Chán chẳng buồn nói, đói rã cả họng mà chẳng có hạt cơm nào trong nồi.",northern,negative,synthetic,
"Đã nghèo còn mắc cái eo, vừa hỏng xe lại vừa mất ví, nhọ thế không biết.","Đã nghèo còn gặp cái eo, vừa hỏng xe lại vừa mất ví, đen đủi thế không biết.",northern,negative,synthetic,
"Thôi chịu chết, hết đường đỡ với cái loại vô ý thức này.","Thôi chịu chết, hết đường đỡ với cái loại vô ý thức này.",northern,negative,synthetic,
"Nhìn mặt ngứa cả mắt, chỉ chực giơ tay đấm cho trận.","Nhìn mặt ngứa cả mắt, chỉ chực giơ tay đấm cho trận.",northern,negative,synthetic,
"Đúng là đen đủi hết chỗ nói, vừa ra đường đã dính ngay trận mưa.","Đúng là đen đủi hết chỗ nói, vừa ra đường đã dính ngay trận mưa.",northern,negative,synthetic,
"Có mỗi việc bằng cái kẹo mà làm cũng hỏng, chả nên hồn tích sự gì.","Có mỗi việc bằng cái kẹo mà làm cũng hỏng, chẳng nên hồn tích sự gì.",northern,negative,synthetic,
"Quán xá làm ăn chán đời thật, gọi bát phở toàn mì chính với nước lã.","Quán xá làm ăn chán đời thật, gọi bát phở toàn mì chính với nước lã.",northern,negative,synthetic,
"Nói mãi mà đầu óc cứ để đi đâu ấy, mệt mỏi với thể loại này ghê.","Nói mãi mà đầu óc cứ để đi đâu ấy, mệt mỏi với thể loại này ghê.",northern,negative,synthetic,
"Rõ chán cái anh thời tiết, sáng nắng chiều mưa làm hỏng toi cả buổi dã ngoại.","Rõ chán cái anh thời tiết, sáng nắng chiều mưa làm hỏng toi cả buổi dã ngoại.",northern,negative,synthetic,
"Lắm mồm ngứa tai thật đấy, cứ thích chõ mõm vào chuyện nhà người ta.","Lắm mồm ngứa tai thật đấy, cứ thích chõ mõm vào chuyện nhà người ta.",northern,negative,synthetic,
"Bao nhiêu việc ngập đầu mà cứ nhở nhơ như không, phát điên lên được.","Bao nhiêu việc ngập đầu mà cứ nhở nhơ như không, phát điên lên được.",northern,negative,synthetic,
"Đúng là đen đủi hết phần thiên hạ, vừa mua xong đã hỏng.","Đúng là đen đủi hết phần thiên hạ, vừa mua xong đã hỏng.",northern,negative,synthetic,
Hết kiên nhẫn nổi với cái thái độ phục vụ lồi lõm này rồi đấy.,Hết kiên nhẫn nổi với cái thái độ phục vụ lồi lõm này rồi đấy.,northern,negative,synthetic,
Vẽ vời cho lắm vào rồi cuối cùng kết quả trông như hạch.,Vẽ vời cho lắm vào rồi cuối cùng kết quả trông như hạch.,northern,negative,synthetic,
Khôn ngoan đến đâu mà để mất cái ví thì cũng hóa dại hết.,Khôn ngoan đến đâu mà để mất cái ví thì cũng hóa dại hết.,northern,negative,synthetic,
Nhìn mặt đã thấy ghét rồi lại còn mở mồm ra chói tai không chịu được.,Nhìn mặt đã thấy ghét rồi lại còn mở mồm ra chói tai không chịu được.,northern,negative,synthetic,
"Tưởng thế nào hóa ra cũng chỉ được cái mã bề ngoài, rỗng tuếch.","Tưởng thế nào hóa ra cũng chỉ được cái mã bề ngoài, rỗng tuếch.",northern,negative,synthetic,
Xưa nay ghét nhất loại hứa suông xong đểấy nước đổ đầu vịt.,Xưa nay ghét nhất loại hứa suông xong để nước đổ đầu vịt.,northern,negative,synthetic,
"Cứ tưởng bở thế nào, hóa ra ôm cục tức vào người.","Cứ tưởng bở thế nào, hóa ra ôm cục tức vào người.",northern,negative,synthetic,
Đã bảo đừng có dại dột đâm đầu vào mà cứ cãi cơ.,Đã bảo đừng có dại dột đâm đầu vào mà cứ cãi cơ.,northern,negative,synthetic,
Phát bực với cái kiểu làm ăn tắc trách thế này cơ chứ.,Phát bực với cái kiểu làm ăn tắc trách thế này cơ chứ.,northern,negative,synthetic,
Đi đứng kiểu hồn lìa khỏi xác thế này thì có ngày đâm đầu vào cột điện.,Đi đứng kiểu hồn lìa khỏi xác thế này thì có ngày đâm đầu vào cột điện.,northern,negative,synthetic,
"Làm ăn chán thế, hẹn từ đời tám hoánh rồi mà vẫn chưa thấy tăm hơi đâu.","Làm ăn chán thế, hẹn từ đời tám hoánh rồi mà vẫn chưa thấy tăm hơi đâu.",northern,negative,synthetic,
"Bày đặt vẽ vời hoa mỹ, làm ăn thì lôm côm chả ra cái thể thống gì cả.","Bày đặt vẽ vời hoa mỹ, làm ăn thì lôm côm chẳng ra cái thể thống gì cả.",northern,negative,synthetic,
"Hãm tài thật đấy, đang yên đang lành tự nhiên dở chứng đứt xích giữa đường.","Xui xẻo thật đấy, đang yên đang lành tự nhiên hỏng xe giữa đường.",northern,negative,synthetic,
Bỏ mẹ tiền ra mua sự bực bội vào người chứ hay ho gì cái quán này nữa.,Bỏ đống tiền ra mua sự bực bội vào người chứ hay ho gì cái quán này nữa.,northern,negative,synthetic,
"Đồ đạc thì lộn xộn ngổn ngang, dặn bao nhiêu lần rồi mà cứ điếc tai ngơ mắt ra.","Đồ đạc thì lộn xộn ngổn ngang, dặn bao nhiêu lần rồi mà cứ phớt lờ đi.",northern,negative,synthetic,
"Đúng là cái giống vô ý thức, ăn xong vứt rác tơi bời hoa lá ở đấy rồi biến.","Đúng là cái loại vô ý thức, ăn xong vứt rác tơi bời ở đấy rồi biến.",northern,negative,synthetic,
Sống ở đời ghét nhất loại mặt dày hay đi dòm ngó chuyện nhà người khác.,Sống ở đời ghét nhất loại mặt dày hay đi dòm ngó chuyện nhà người khác.,northern,negative,synthetic,
"Cái quán gì mà phục vụ chậm như rùa bò, gọi món nửa tiếng chưa thấy ma nào mang ra.","Cái quán gì mà phục vụ chậm như rùa bò, gọi món nửa tiếng chưa thấy ma nào mang ra.",northern,negative,synthetic,
"Hết tiền tiêu Tết đến nơi rồi mà công ty chưa thấy động tĩnh gì, chán chả buồn chết.","Hết tiền tiêu Tết đến nơi rồi mà công ty chưa thấy động tĩnh gì, chán chẳng buồn chết.",northern,negative,synthetic,
Mệt mỏi với mấy ông bà hàng xóm tối ngày hát karaoke tra tấn lỗ tai người khác.,Mệt mỏi với mấy ông bà hàng xóm tối ngày hát karaoke tra tấn lỗ tai người khác.,northern,negative,synthetic,
"Vừa bực vừa buồn cười cái thể loại ăn cháo đá bát, sống không thấu miếng nào.","Vừa bực vừa buồn cười cái thể loại ăn cháo đá bát, sống không ra gì.",northern,negative,synthetic,
"Nói mãi mà cái đầu gỗ ấy vẫn không chịu thông, đúng là phí cả nước bọt.","Nói mãi mà cái đầu gỗ ấy vẫn không chịu thông, đúng là phí cả nước bọt.",northern,negative,synthetic,
"Đi làm về mệt rũ rượi lại còn gặp ngay quả tắc đường dài cả cây số, nản hẳn.","Đi làm về mệt rũ rượi lại còn gặp ngay quả tắc đường dài cả cây số, nản hẳn.",northern,negative,synthetic,
"Lương thì thấp như tụt quần mà việc thì ngập đầu ngập cổ, chả hiểu nghĩ gì nữa.","Lương thì thấp tẹt mà việc thì ngập đầu ngập cổ, chẳng hiểu nghĩ gì nữa.",northern,negative,synthetic,
"Có mỗi việc bé tí thế mà cũng làm không xong, chả hiểu trong đầu chứa cái gì nữa.","Có mỗi việc bé tí thế mà cũng làm không xong, chẳng hiểu trong đầu chứa cái gì nữa.",northern,negative,synthetic,
Đắt cắt cổ ra chứ rẻ giát gì đâu mà chúng nó cứ lao vào mua thế không biết.,Đắt cắt cổ ra chứ rẻ rác gì đâu mà chúng nó cứ lao vào mua thế không biết.,northern,negative,synthetic,
"Mệt mỏi với cái kiểu làm ăn tắc trách này lắm rồi đấy, bực cả mình.","Mệt mỏi với cái kiểu làm ăn tắc trách này lắm rồi đấy, bực cả mình.",northern,negative,synthetic,
"Đói hoa cả mắt mà mở tủ ra chả có cái vẹo gì ăn được, cáu thật đấy.","Đói hoa cả mắt mà mở tủ ra chẳng có cái quái gì ăn được, cáu thật đấy.",northern,negative,synthetic,
"Nhìn cái mặt đã thấy ghét rồi, lại còn hay giở trò khôn lỏi bẩn thỉu nữa chứ.","Nhìn cái mặt đã thấy ghét rồi, lại còn hay giở trò khôn lỏi bẩn thỉu nữa chứ.",northern,negative,synthetic,
"Làm ăn chán thế không biết được, hứa hẹn cả đống xong cuối cùng lại cho leo cây.","Làm ăn chán thế không biết được, hứa hẹn cả đống xong cuối cùng lại cho leo cây.",northern,negative,synthetic,
"Hôm nay dở giời thế nào mà đen đủi từ sáng đến tối mịt, bực hết cả mình.","Hôm nay dở giời thế nào mà đen đủi từ sáng đến tối mịt, bực hết cả mình.",northern,negative,synthetic,
"Đói há mỏ ra mà cứ đòi hỏi cao sang, mệt mỏi thật đấy.","Đói há mỏ ra mà cứ đòi hỏi cao sang, mệt mỏi thật đấy.",northern,negative,synthetic,
"Ức chế vãi chưởng, mất tiền oan mà rước bực vào người.","Ức chế thật đấy, mất tiền oan mà rước bực vào người.",northern,negative,synthetic,
"Cái giống người gì mà ích kỷ, chỉ biết nghĩ cho thân mình.","Cái loại người gì mà ích kỷ, chỉ biết nghĩ cho bản thân.",northern,negative,synthetic,
Phát điên lên được với cái thái độ lồi lõm phục vụ khách.,Phát điên lên được với cái thái độ khó chịu phục vụ khách.,northern,negative,synthetic,
"Đắt cắt cổ ra chứ hay ho gì, phí cả tiền.","Đắt cắt cổ ra chứ hay ho gì, phí cả tiền.",northern,negative,synthetic,
"Khổ tâm ghê cơ, gặp ngay phải quả báo đời này.","Khổ tâm ghê cơ, gặp ngay phải chuyện thế này.",northern,negative,synthetic,
Bó tay chấm com với cái kiểu tư duy rỗng tuếch.,Bó tay chịu chết với cái kiểu tư duy rỗng tuếch.,northern,negative,synthetic,
"Đồ hâm dở, nói mãi mà chẳng khá lên được.","Đồ dở hơi, nói mãi mà chẳng khôn lên được.",northern,negative,synthetic,
"Tức óc ách mà không làm gì được, cay đắng thật.","Tức ấm ức mà không làm gì được, cay đắng thật.",northern,negative,synthetic,
"Sợ thật đấy, thời buổi này chẳng tin được bố con thằng nào.","Sợ thật đấy, thời buổi này chẳng tin được ai.",northern,negative,synthetic,
"Lắm mồm lắm chuyện, nghe nhức hết cả đầu.","Nhiều chuyện lắm điều, nghe nhức hết cả đầu.",northern,negative,synthetic,
